,item,sentence,zone,RT,word,nItem,meanItemRT,sdItemRT,gmeanItemRT,gsdItemRT,surprisal,all_entropy,prev_surprisal,prev_all_entropy,w_len,prev_w_len,log_freq,prev_log_freq,loc
1438,2,13,366,292,to,92,292.6630435,78.55330341,282.5169785,1.307189536,,,,,,,,,
1439,2,13,367,315,go,92,303.1630435,106.5153631,287.3375515,1.380368337,,,,,,,,,
1440,2,13,368,317,to,92,321.8913043,135.2408073,300.3719069,1.429459281,,,,,,,,,
1441,2,13,369,356,bed.,91,359.6593407,154.0190623,331.6212605,1.490465916,,,,,,,,,
1442,2,14,370,310,He,91,329.3406593,185.3132615,298.6535005,1.505129075,,,,,,,,,
1443,2,14,371,337,became,92,306.5978261,126.2430118,287.3332438,1.416228041,,,,,,,,,
1444,2,14,372,312,very,92,345.5217391,232.6713231,305.0041391,1.567758923,,,,,,,,,
1445,2,14,373,317,red,92,323.1956522,135.1469074,301.5896325,1.436134044,,,,,,,,,
1446,2,14,374,279,in,92,309.8804348,99.85482235,295.1722171,1.365959916,,,,,,,,,
1447,2,14,375,337,the,92,322.7065217,167.7510281,296.380583,1.468661026,,,,,,,,,
1448,2,14,376,319,"face,",92,311.6630435,104.2913583,296.6890016,1.361670325,,,,,,,,,
1449,2,14,377,311,and,92,344.7608696,277.9267185,308.7622188,1.487471275,,,,,,,,,
1450,2,14,378,322,began,92,314.5652174,128.5597569,295.6677801,1.40432648,,,,,,,,,
1451,2,14,379,337,to,92,318.0978261,132.4268871,298.3354602,1.408610453,,,,,,,,,
1452,2,14,380,303,sink,91,312.989011,121.3700031,295.7908195,1.382351761,,,,,,,,,
1453,2,14,381,335,lower,92,327.9782609,131.4499009,306.4251941,1.434541799,,,,,,,,,
1454,2,14,382,290,and,91,314.1098901,123.2685822,294.9878469,1.409400305,,,,,,,,,
1455,2,14,383,315,"lower,",91,328.8791209,136.8372785,306.6092862,1.436193656,,,,,,,,,
1456,2,14,384,256,until,91,324.4725275,162.3815357,298.6256688,1.460873697,,,,,,,,,
1457,2,14,385,374,suddenly,91,315.8351648,125.1006052,296.2975443,1.413862987,,,,,,,,,
1458,2,14,386,332,he,91,315.6813187,147.8213546,291.1250487,1.464270453,,,,,,,,,
1459,2,14,387,297,went,92,327.6521739,211.2189341,292.9682929,1.530686176,,,,,,,,,
1460,2,14,388,306,clear,92,349.1847826,206.8026043,310.584892,1.571515125,,,,,,,,,
1461,2,14,389,291,out,92,336.7826087,189.0693126,309.4146345,1.459181019,,,,,,,,,
1462,2,14,390,342,of,92,338.673913,199.4630765,306.2582785,1.502086602,,,,,,,,,
1463,2,14,391,593,sight!,92,375.2934783,218.5677926,331.8611492,1.61047352,,,,,,,,,
1464,2,15,392,339,Poor,91,343.978022,120.3606597,325.6910439,1.388010714,,,,,,,,,
1465,2,15,393,393,little,91,320.1538462,104.7482615,304.3803685,1.373398586,,,,,,,,,
1466,2,15,394,381,"Aqua,",92,353.9021739,158.0554959,324.9346518,1.499094718,,,,,,,,,
1467,2,15,395,516,frightened,91,349.4725275,296.9899116,311.6552769,1.495649547,,,,,,,,,
1468,2,15,396,317,by,91,323.7692308,124.577961,304.9959266,1.39949393,,,,,,,,,
1469,2,15,397,328,the,92,335.0543478,162.4326311,305.8063312,1.507298067,,,,,,,,,
1470,2,15,398,331,impending,90,346.3555556,131.0612097,324.5794313,1.431709203,,,,,,,,,
1471,2,15,399,328,cold,92,337.9130435,122.2754638,319.4458362,1.391309828,,,,,,,,,
1472,2,15,400,299,and,92,333.7717391,120.0034893,314.2434978,1.414317306,,,,,,,,,
1473,2,15,401,333,"darkness,",91,346.0769231,136.3916934,325.3251092,1.411060012,,,,,,,,,
1474,2,15,402,327,wished,92,332.673913,108.0089647,317.0069719,1.362977388,,,,,,,,,
1475,2,15,403,338,he,92,330.9021739,156.6996188,308.4077729,1.418746466,,,,,,,,,
1476,2,15,404,273,could,91,316.3736264,122.6852928,296.9116744,1.417110693,,,,,,,,,
1477,2,15,405,327,sleep,92,318.6413043,157.5304318,295.9821914,1.429407132,,,,,,,,,
1478,2,15,406,310,not,91,321.4065934,115.3426757,303.7672747,1.393423001,,,,,,,,,
1479,2,15,407,291,in,91,324.5164835,139.9620078,304.366733,1.405780093,,,,,,,,,
1480,2,15,408,299,the,91,322.5714286,128.5500458,302.2098008,1.421334511,,,,,,,,,
1481,2,15,409,308,"sky,",92,313.6304348,103.3344849,297.9213802,1.379487199,,,,,,,,,
1482,2,15,410,272,but,91,330.9010989,143.164168,310.5836121,1.400429116,,,,,,,,,
1483,2,15,411,364,somewhere,90,342.2111111,158.3704585,317.8216783,1.442262197,,,,,,,,,
1484,2,15,412,300,closer,91,307.4945055,95.47744046,294.1893101,1.344349196,,,,,,,,,
1485,2,15,413,298,to,91,310.1318681,114.2189135,293.6371514,1.377512014,,,,,,,,,
1486,2,15,414,333,earth.,92,367.5978261,284.4578441,323.0004207,1.56434842,,,,,,,,,
1487,2,16,415,328,Then,91,349.1648352,162.4979496,320.5230233,1.49039415,,,,,,,,,
1488,2,16,416,264,Aqua,92,351.9565217,222.0906118,318.8536771,1.491860768,,,,,,,,,
1489,2,16,417,306,heard,92,313.9782609,122.2963414,295.2902703,1.406350532,,,,,,,,,
1490,2,16,418,323,the,92,316.8369565,110.1568589,300.2847058,1.382235431,,,,,,,,,
1491,2,16,419,371,wind,92,310.7608696,100.4778002,295.9188623,1.367744434,,,,,,,,,
1492,2,16,420,2035,blow,91,328.3626374,213.6365302,298.2550978,1.475640841,,,,,,,,,
1493,2,16,421,239,and,92,386.2608696,298.7936871,329.8690768,1.642697754,,,,,,,,,
1494,2,16,422,308,conjectured,92,381.2065217,183.3465186,344.5643628,1.562012466,,,,,,,,,
1495,2,16,423,284,that,92,344.0,134.7845656,322.3653746,1.425145285,,,,,,,,,
1496,2,16,424,298,maybe,92,335.2826087,137.4663456,314.3457339,1.412086389,,,,,,,,,
1497,2,16,425,270,the,92,320.7282609,123.4966835,302.0982429,1.398693381,,,,,,,,,
1498,2,16,426,233,wind,90,330.1888889,181.3514742,303.5928324,1.452430792,,,,,,,,,
1499,2,16,427,299,could,92,312.3043478,102.4489945,296.8618068,1.374237905,,,,,,,,,
1500,2,16,428,231,take,92,311.9347826,243.1165688,281.9332277,1.459028741,,,,,,,,,
1501,2,16,429,185,him,91,309.8351648,162.8403624,286.1674686,1.438557486,,,,,,,,,
1502,2,16,430,258,back,92,295.6304348,107.0758915,278.7629454,1.405023545,,,,,,,,,
1503,2,16,431,262,down,91,309.6043956,132.4427658,289.932908,1.415199763,,,,,,,,,
1504,2,16,432,237,to,92,302.0217391,130.853578,284.9586749,1.375952037,,,,,,,,,
1505,2,16,433,264,the,92,322.076087,145.4569332,299.1663058,1.441728382,,,,,,,,,
1506,2,16,434,198,ocean.,91,364.010989,259.9265065,314.4428176,1.63769122,,,,,,,,,
1507,2,17,435,301,"Indeed,",90,328.5111111,128.1683623,310.1875398,1.386192228,,,,,,,,,
1508,2,17,436,270,the,91,317.0769231,115.5282775,300.0438234,1.38277839,,,,,,,,,
1509,2,17,437,303,wind,90,315.6,151.7943464,294.2465916,1.414960944,,,,,,,,,
1510,2,17,438,225,took,92,322.3478261,202.2309872,292.555656,1.483807027,,,,,,,,,
1511,2,17,439,236,pity,90,303.2111111,114.5367312,284.6539611,1.424553509,,,,,,,,,
1512,2,17,440,240,on,91,306.7912088,145.8546854,285.8261238,1.422816484,,,,,,,,,
1513,2,17,441,267,him,92,290.2282609,101.1100046,276.2831747,1.355057708,,,,,,,,,
1514,2,17,442,237,and,91,303.7802198,118.137566,285.443463,1.407311398,,,,,,,,,
1515,2,17,443,201,fanned,91,340.3406593,165.2600792,311.3252835,1.498795317,,,,,,,,,
1516,2,17,444,256,"him,",91,355.3076923,192.2621874,318.5869628,1.571488611,,,,,,,,,
1517,2,17,445,239,together,92,325.1521739,130.7270401,302.9559668,1.449720786,,,,,,,,,
1518,2,17,446,260,with,92,317.4021739,121.3155055,299.506929,1.389820418,,,,,,,,,
1519,2,17,447,246,all,92,299.5217391,94.15669407,287.4938867,1.320884884,,,,,,,,,
1520,2,17,448,293,of,91,287.7142857,88.31034741,276.1089065,1.324562017,,,,,,,,,
1521,2,17,449,490,his,91,338.7692308,306.4374171,294.3207115,1.559469793,,,,,,,,,
1522,2,17,450,308,brothers,90,315.7444444,132.0796118,294.7483336,1.428898583,,,,,,,,,
1523,2,17,451,293,and,88,297.8181818,106.1169974,281.9279755,1.38316649,,,,,,,,,
1524,2,17,452,273,"sisters,",90,335.8333333,272.3187677,298.0085942,1.521366667,,,,,,,,,
1525,2,17,453,267,into,90,296.3111111,92.07650025,283.534533,1.343289258,,,,,,,,,
1526,2,17,454,304,a,91,295.4725275,112.5611281,278.5684583,1.396767782,,,,,,,,,
1527,2,17,455,269,heavy,90,299.9777778,118.0680605,281.374609,1.417068796,,,,,,,,,
1528,2,17,456,256,gray,91,342.5494505,198.4512402,309.6856391,1.517248723,,,,,,,,,
1529,2,17,457,296,"cloud,",91,337.032967,131.3657702,314.1484873,1.453921051,,,,,,,,,
1530,2,17,458,306,after,91,373.7362637,259.7793438,329.4283398,1.578408648,,,,,,,,,
1531,2,17,459,268,which,91,321.8681319,114.7415655,304.6432453,1.386733523,,,,,,,,,
1532,2,17,460,304,he,91,338.6483516,139.2173659,315.7431365,1.440003232,,,,,,,,,
1533,2,17,461,256,blew,92,308.7934783,155.4190039,287.3611296,1.417859344,,,,,,,,,
1534,2,17,462,239,them,92,304.4456522,110.0877137,286.7422102,1.411092757,,,,,,,,,
1535,2,17,463,270,apart,92,340.6086957,226.5965072,304.9352462,1.533734878,,,,,,,,,
1536,2,17,464,241,and,92,322.5217391,162.8489139,297.7220133,1.454735187,,,,,,,,,
1537,2,17,465,293,told,90,308.2333333,120.5319716,291.2052798,1.379731797,,,,,,,,,
1538,2,17,466,263,them,91,292.021978,103.2362962,276.7463237,1.380373078,,,,,,,,,
1539,2,17,467,290,to,92,312.826087,122.1484063,293.4466312,1.415367632,,,,,,,,,
1540,2,17,468,268,hurry,90,293.7333333,88.49399142,281.4318123,1.340658361,,,,,,,,,
1541,2,17,469,219,"down,",91,320.7912088,152.0324904,295.2413824,1.475602883,,,,,,,,,
1542,2,17,470,255,fast,91,317.4285714,142.895233,294.8938716,1.442168224,,,,,,,,,
1543,2,17,471,280,and,91,322.1098901,174.9830119,295.0113644,1.476318664,,,,,,,,,
1544,2,17,472,297,furious,92,317.1195652,152.4709911,293.343378,1.457698143,,,,,,,,,
1545,2,17,473,422,to,91,289.3296703,99.65808825,275.3298681,1.359401153,,,,,,,,,
1546,2,17,474,864,the,91,288.4285714,105.0865403,273.9383583,1.361993332,,,,,,,,,
1547,2,17,475,440,"earth,",92,307.6847826,109.0806667,290.4327221,1.401422655,,,,,,,,,
1548,2,17,476,301,so,92,297.2717391,104.6280805,281.2160561,1.390218708,,,,,,,,,
1549,2,17,477,297,they,92,287.923913,86.90239993,276.436721,1.32475282,,,,,,,,,
1550,2,17,478,294,could,91,292.4725275,90.21497051,279.8810017,1.34196786,,,,,,,,,
1551,2,17,479,244,have,92,295.2065217,127.6071873,276.0242918,1.414221569,,,,,,,,,
1552,2,17,480,297,a,92,327.7934783,168.5380277,298.6533727,1.500898808,,,,,,,,,
1553,2,17,481,301,fighting,92,305.4673913,109.0809208,289.4410835,1.379437558,,,,,,,,,
1554,2,17,482,327,chance,92,305.9891304,93.65608052,292.4225932,1.353248303,,,,,,,,,
1555,2,17,483,334,of,90,308.8666667,126.0934378,291.6202484,1.378718329,,,,,,,,,
1556,2,17,484,366,reaching,90,290.0222222,107.3396351,274.4499654,1.381915435,,,,,,,,,
1557,2,17,485,301,the,91,305.2637363,133.3038163,284.3359995,1.437313903,,,,,,,,,
1558,2,17,486,276,ocean.,91,354.967033,239.0691416,314.5269667,1.55564921,,,,,,,,,
1559,2,18,487,293,Down,90,333.0444444,132.5230454,310.152711,1.45947194,,,,,,,,,
1560,2,18,488,293,they,90,327.2222222,173.5306713,299.043026,1.481360507,,,,,,,,,
1561,2,18,489,269,"went,",91,298.5494505,107.0267115,281.8185198,1.399352695,,,,,,,,,
1562,2,18,490,267,rolling,92,305.1521739,102.265001,289.8416034,1.373493734,,,,,,,,,
1563,2,18,491,276,over,91,322.2087912,139.9712285,301.678994,1.412165716,,,,,,,,,
1564,2,18,492,270,each,90,311.6555556,98.30486416,297.2799916,1.3600523,,,,,,,,,
1565,2,18,493,331,other,92,318.1847826,118.3758151,299.8832413,1.401554034,,,,,,,,,
1566,2,18,494,264,until,92,311.1086957,129.9542148,291.1223577,1.424094751,,,,,,,,,
1567,2,18,495,245,with,90,304.1555556,118.1542423,285.8645484,1.407864968,,,,,,,,,
1568,2,18,496,856,a,90,300.4666667,106.3131055,285.3831672,1.367456231,,,,,,,,,
1569,2,18,497,395,patter,91,309.6483516,100.8911816,294.3710606,1.374639281,,,,,,,,,
1570,2,18,498,320,and,90,324.3777778,126.4499348,304.0831418,1.423915,,,,,,,,,
1571,2,18,499,444,clatter,92,315.2065217,126.0085936,295.2449906,1.423683355,,,,,,,,,
1572,2,18,500,315,and,92,328.2173913,234.6430924,297.4039689,1.46935432,,,,,,,,,
1573,2,18,501,353,spatter,91,317.8351648,157.0813847,291.8521976,1.480670979,,,,,,,,,
1574,2,18,502,303,they,91,346.1428571,297.7486849,302.0842677,1.554493353,,,,,,,,,
1575,2,18,503,300,touched,89,310.7977528,92.07027698,297.4599985,1.349330093,,,,,,,,,
1576,2,18,504,330,the,91,314.7032967,180.1785839,290.7818595,1.430016574,,,,,,,,,
1577,2,18,505,277,"ground,",91,334.6703297,256.6379661,299.0043621,1.506111915,,,,,,,,,
1578,2,18,506,321,and,90,316.4444444,177.8694832,292.2981386,1.43242884,,,,,,,,,
1579,2,18,507,299,all,90,309.8555556,136.4881821,288.4552753,1.433087861,,,,,,,,,
1580,2,18,508,302,the,89,322.1460674,163.6966117,295.3702799,1.477697593,,,,,,,,,
1581,2,18,509,307,people,90,310.1777778,114.8587386,292.2426994,1.405034144,,,,,,,,,
1582,2,18,510,292,that,91,295.6703297,96.28292279,282.0077818,1.355626561,,,,,,,,,
1583,2,18,511,333,the,90,331.0888889,183.8013488,298.9857574,1.524518806,,,,,,,,,
1584,2,18,512,333,raindrops,91,325.7472527,128.9680058,306.0263337,1.411918953,,,,,,,,,
1585,2,18,513,301,fell,92,333.4782609,123.8668621,313.7712181,1.413847788,,,,,,,,,
1586,2,18,514,314,on,92,328.6195652,139.9071782,307.4694686,1.417231334,,,,,,,,,
1587,2,18,515,350,"cried,",90,388.8666667,263.5620815,338.5659092,1.627380527,,,,,,,,,
1588,2,18,516,271,'It's,92,359.9021739,237.4584317,320.7753005,1.556661036,,,,,,,,,
1589,2,18,517,344,"raining',",91,344.5384615,139.8670248,319.7382959,1.467702178,,,,,,,,,
1590,2,18,518,298,and,90,333.0888889,132.8191001,311.1544331,1.439298773,,,,,,,,,
1591,2,18,519,1671,took,92,323.4347826,185.0099673,295.4132118,1.479088202,,,,,,,,,
1592,2,18,520,354,out,91,343.2307692,198.5759903,311.015104,1.49921042,,,,,,,,,
1593,2,18,521,332,their,91,318.3406593,196.6112475,291.2916769,1.454189483,,,,,,,,,
1594,2,18,522,400,umbrellas.,91,332.3186813,134.8025617,309.1191037,1.4541362,,,,,,,,,
1595,2,19,523,331,Some,92,318.4021739,114.092411,301.9412853,1.372947757,,,,,,,,,
1596,2,19,524,307,of,92,301.4456522,85.69654668,290.1893348,1.316626588,,,,,,,,,
1597,2,19,525,327,the,92,300.9565217,93.78569364,287.6826675,1.348724431,,,,,,,,,
1598,2,19,526,341,drops,91,331.6923077,259.0536492,299.2985816,1.466878981,,,,,,,,,
1599,2,19,527,326,that,90,289.6777778,84.20144755,278.5295052,1.322723917,,,,,,,,,
1600,2,19,528,311,were,91,308.4395604,122.9597232,290.8767427,1.386556418,,,,,,,,,
1601,2,19,529,295,the,92,314.4782609,136.5194893,293.3747546,1.423273661,,,,,,,,,
1602,2,19,530,296,most,90,345.6777778,227.0993362,306.8179039,1.552043863,,,,,,,,,
1603,2,19,531,333,"fortunate,",91,402.7582418,193.061898,363.1223526,1.571333616,,,,,,,,,
1604,2,19,532,314,including,92,343.9347826,175.3394074,319.4132072,1.427651055,,,,,,,,,
1605,2,19,533,326,"Aqua,",92,360.9673913,156.9299172,334.5570665,1.465256156,,,,,,,,,
1606,2,19,534,325,fell,92,336.9565217,177.8632586,310.893127,1.457277388,,,,,,,,,
1607,2,19,535,306,on,92,320.0,107.6444085,303.3554443,1.387012659,,,,,,,,,
1608,2,19,536,336,a,91,433.1208791,295.7501511,370.7681319,1.688645281,,,,,,,,,
1609,2,19,537,293,"mountainside,",92,392.1195652,157.2802386,361.6680515,1.50522676,,,,,,,,,
1610,2,19,538,315,and,92,355.2608696,181.8260774,329.0696193,1.43936743,,,,,,,,,
1611,2,19,539,350,down,91,323.4065934,100.0311038,308.5717173,1.364127737,,,,,,,,,
1612,2,19,540,345,the,91,323.7362637,99.94785698,309.140547,1.357081301,,,,,,,,,
1613,2,19,541,287,rocky,92,330.9782609,161.9763908,308.6473332,1.410105093,,,,,,,,,
1614,2,19,542,806,cliff,91,345.8021978,151.2532255,319.9514435,1.468606305,,,,,,,,,
1615,2,19,543,577,they,91,332.3076923,168.6674369,306.3666658,1.454344447,,,,,,,,,
1616,2,19,544,460,ran.,91,386.1868132,278.1883819,335.3731011,1.624978193,,,,,,,,,
1617,2,20,545,424,Together,91,345.6043956,109.5033109,328.497264,1.382319741,,,,,,,,,
1618,2,20,546,318,they,91,339.2747253,141.9359062,316.2963821,1.440574587,,,,,,,,,
1619,2,20,547,393,plunged,90,333.9444444,192.8320781,308.1491077,1.437175809,,,,,,,,,
1620,2,20,548,331,into,91,317.8571429,121.7474226,298.6022737,1.421622871,,,,,,,,,
1621,2,20,549,301,a,90,313.8,113.296588,295.1669037,1.418645353,,,,,,,,,
1622,2,20,550,302,mountain,91,342.3736264,175.3252627,314.8064586,1.471041018,,,,,,,,,
1623,2,20,551,304,"brook,",89,354.1573034,193.7885386,325.1069777,1.465921636,,,,,,,,,
1624,2,20,552,318,which,91,353.7032967,215.8475025,321.8903168,1.481789007,,,,,,,,,
1625,2,20,553,302,came,91,352.3076923,187.2778502,320.8324992,1.501384856,,,,,,,,,
1626,2,20,554,346,foaming,90,333.3111111,111.8536006,315.7018016,1.393142109,,,,,,,,,
1627,2,20,555,455,and,91,388.6593407,182.7659231,354.0098876,1.528579363,,,,,,,,,
1628,2,20,556,278,dashing,92,345.673913,140.7298955,321.4160909,1.459877114,,,,,,,,,
1629,2,20,557,316,"along,",91,337.6593407,128.0172922,315.4100401,1.449113798,,,,,,,,,
1630,2,20,558,300,leaping,90,331.7,129.6713607,309.5545438,1.447854554,,,,,,,,,
1631,2,20,559,308,over,91,335.5494505,185.954371,305.4168892,1.491118033,,,,,,,,,
1632,2,20,560,302,rocks,92,326.173913,143.5734379,302.4198804,1.452914197,,,,,,,,,
1633,2,20,561,296,and,89,309.2696629,133.0160418,289.3021983,1.418821569,,,,,,,,,
1634,2,20,562,347,rushing,91,332.2967033,185.5779258,304.0170947,1.474013195,,,,,,,,,
1635,2,20,563,288,down,91,338.2527473,217.8179971,306.7298812,1.485550421,,,,,,,,,
1636,2,20,564,436,the,90,330.3333333,173.3203827,305.0486563,1.447536376,,,,,,,,,
1637,2,20,565,286,"hillside,",90,349.4777778,203.1013046,315.2201181,1.52435019,,,,,,,,,
1638,2,20,566,408,until,92,337.4673913,183.8679322,306.882277,1.494019633,,,,,,,,,
1639,2,20,567,278,in,92,296.9891304,149.0106932,276.5999302,1.411180547,,,,,,,,,
1640,2,20,568,359,the,92,289.076087,105.1528697,272.9627078,1.396009198,,,,,,,,,
1641,2,20,569,305,valley,91,300.7362637,133.7475096,280.3751341,1.426240839,,,,,,,,,
1642,2,20,570,359,below,90,296.5111111,106.2029269,280.7554646,1.384085651,,,,,,,,,
1643,2,20,571,299,they,90,307.7,139.0303863,285.7098119,1.443013483,,,,,,,,,
1644,2,20,572,435,heard,91,302.8901099,114.7127282,284.5287569,1.418315079,,,,,,,,,
1645,2,20,573,366,the,91,334.010989,162.7932905,303.8557114,1.519809621,,,,,,,,,
1646,2,20,574,408,strangest,90,353.1666667,142.4552956,326.8896198,1.483750526,,,,,,,,,
1647,2,20,575,326,clattering,91,356.3516484,141.6194724,330.6387086,1.475880752,,,,,,,,,
1648,2,20,576,339,noise.,90,371.3111111,232.01456,330.4806054,1.570765812,,,,,,,,,
1649,2,21,577,325,The,92,352.4456522,151.4687335,326.6209278,1.466294156,,,,,,,,,
1650,2,21,578,303,little,91,326.0,171.5788125,302.5551608,1.426071446,,,,,,,,,
1651,2,21,579,299,water,91,319.1758242,171.8950321,295.2029835,1.436298673,,,,,,,,,
1652,2,21,580,300,drops,91,312.967033,104.4906642,297.4497435,1.374226678,,,,,,,,,
1653,2,21,581,314,were,92,317.5978261,159.1680334,292.6060631,1.460843126,,,,,,,,,
1654,2,21,582,319,then,92,318.6521739,130.6900061,297.9909957,1.426460853,,,,,,,,,
1655,2,21,583,278,able,91,302.0769231,88.36153396,289.8510133,1.334670229,,,,,,,,,
1656,2,21,584,337,to,91,304.6593407,116.1979365,286.0035084,1.419256047,,,,,,,,,
1657,2,21,585,597,make,92,311.7717391,172.583861,285.0472905,1.47568609,,,,,,,,,
1658,2,21,586,322,out,92,310.826087,137.0700959,288.539741,1.450667356,,,,,,,,,
1659,2,21,587,440,a,90,308.5888889,128.2389706,289.1455333,1.415339828,,,,,,,,,
1660,2,21,588,399,flour,91,361.9230769,182.0016624,323.3870402,1.599323253,,,,,,,,,
1661,2,21,589,301,mill,91,358.4395604,209.2173887,326.0299062,1.500212855,,,,,,,,,
1662,2,21,590,394,that,92,364.1847826,234.5582207,323.1785858,1.564499387,,,,,,,,,
1663,2,21,591,313,was,91,337.8791209,235.0329923,302.9085818,1.515274759,,,,,,,,,
1664,2,21,592,361,standing,92,315.7608696,156.5812902,291.5797164,1.457628269,,,,,,,,,
1665,2,21,593,395,on,91,326.4835165,197.0830261,296.4613848,1.48702015,,,,,,,,,
1666,2,21,594,263,the,92,321.6413043,182.6750903,292.7789146,1.492357024,,,,,,,,,
1667,2,21,595,333,bank.,89,347.6179775,176.1973652,319.7705002,1.472580249,,,,,,,,,
1668,2,22,596,274,Inside,92,327.2934783,129.7283331,307.6936595,1.404804988,,,,,,,,,
1669,2,22,597,325,the,90,314.8111111,145.4201889,290.2488804,1.473884353,,,,,,,,,
1670,2,22,598,302,"mill,",91,304.7692308,100.7326579,290.0218594,1.365763855,,,,,,,,,
1671,2,22,599,303,the,91,321.0549451,207.0566408,289.3408991,1.499511255,,,,,,,,,
1672,2,22,600,230,water,91,298.2747253,115.7240075,280.5276344,1.406121265,,,,,,,,,
1673,2,22,601,310,drops,92,308.7391304,165.4341521,286.1813786,1.426548641,,,,,,,,,
1674,2,22,602,337,saw,90,307.1555556,123.0666131,289.5945354,1.387741466,,,,,,,,,
1675,2,22,603,318,two,92,326.9782609,133.5328892,304.9367747,1.438108746,,,,,,,,,
1676,2,22,604,470,great,92,328.6304348,250.8865475,294.0822157,1.500095876,,,,,,,,,
1677,2,22,605,297,"stones,",91,327.989011,118.9362569,309.2221797,1.405019653,,,,,,,,,
1678,2,22,606,268,which,91,335.3956044,124.0211343,316.4566506,1.397252971,,,,,,,,,
1679,2,22,607,271,the,91,330.3846154,155.2727184,306.6771598,1.436160529,,,,,,,,,
1680,2,22,608,319,big,90,318.3444444,105.9615323,301.3829562,1.400724969,,,,,,,,,
1681,2,22,609,343,wheel,90,331.3555556,168.4641336,305.7455443,1.453629254,,,,,,,,,
1682,2,22,610,313,kept,92,333.1630435,233.3832521,301.4022836,1.482594944,,,,,,,,,
1683,2,22,611,284,whizzing,90,330.8333333,140.0115766,307.7868881,1.445415383,,,,,,,,,
1684,2,22,612,347,round,91,340.5494505,220.1976013,308.4594697,1.481580017,,,,,,,,,
1685,2,22,613,327,and,90,352.9333333,213.4640353,317.5066295,1.523912507,,,,,,,,,
1686,2,22,614,471,round.,91,352.8901099,170.3055718,322.2246629,1.509679483,,,,,,,,,
1687,2,23,615,400,The,89,355.7078652,172.4089484,326.8276678,1.4800816,,,,,,,,,
1688,2,23,616,409,"stones,",91,370.9450549,220.5351755,332.3085476,1.542601231,,,,,,,,,
1689,2,23,617,453,smoothed,91,344.032967,129.5984783,324.2990771,1.400385856,,,,,,,,,
1690,2,23,618,404,by,89,314.5280899,96.14195115,301.5512472,1.335066516,,,,,,,,,
1691,2,23,619,337,the,89,344.8202247,306.210176,301.9245397,1.538431765,,,,,,,,,
1692,2,23,620,360,"spinning,",91,360.0769231,231.4143101,320.3659839,1.553815337,,,,,,,,,
1693,2,23,621,331,were,91,340.3736264,161.3918385,313.049817,1.480865023,,,,,,,,,
1694,2,23,622,310,busy,92,352.2717391,195.7431095,317.9194827,1.526207289,,,,,,,,,
1695,2,23,623,394,grinding,91,335.9120879,132.3669687,314.455485,1.433966148,,,,,,,,,
1696,2,23,624,359,the,89,316.6629213,111.2646256,299.9419871,1.382583558,,,,,,,,,
